country_name	sex	year	deaths
Albania	Female	1987	643
Albania	Female	1988	720
Albania	Female	1989	690
Albania	Female	1992	610
Albania	Female	1993	553
Albania	Female	1994	508
Albania	Female	1995	643
Albania	Female	1996	778
Albania	Female	1997	741
Albania	Female	1998	781
Albania	Female	1999	870
Albania	Female	2000	789
Albania	Female	2001	774
Albania	Female	2002	887
Albania	Female	2003	998
Albania	Female	2004	1011
Albania	Female	2005	914
Albania	Female	2006	973
Albania	Female	2007	800
Albania	Female	2008	899
Albania	Female	2009	886
Albania	Male	1987	1251
Albania	Male	1988	1456
Albania	Male	1989	1367
Albania	Male	1992	1189
Albania	Male	1993	1084
Albania	Male	1994	1005
Albania	Male	1995	1411
Albania	Male	1996	1546
Albania	Male	1997	1436
Albania	Male	1998	1532
Albania	Male	1999	1584
Albania	Male	2000	1555
Albania	Male	2001	1372
Albania	Male	2002	1554
Albania	Male	2003	1748
Albania	Male	2004	1707
Albania	Male	2005	1646
Albania	Male	2006	1610
Albania	Male	2007	1468
Albania	Male	2008	1656
Albania	Male	2009	1598
Argentina	Female	1966	11702
Argentina	Female	1967	13680
Argentina	Female	1968	14555
Argentina	Female	1969	15050
Argentina	Female	1970	14733
Argentina	Female	1977	16250
Argentina	Female	1978	16762
Argentina	Female	1979	16924
Argentina	Female	1982	17420
Argentina	Female	1983	17647
Argentina	Female	1984	18322
Argentina	Female	1985	18331
Argentina	Female	1986	18526
Argentina	Female	1987	18887
Argentina	Female	1988	19701
Argentina	Female	1989	20078
Argentina	Female	1990	20245
Argentina	Female	1991	20694
Argentina	Female	1992	21093
Argentina	Female	1993	21276
Argentina	Female	1994	22084
Argentina	Female	1995	21893
Argentina	Female	1996	23093
Argentina	Female	1997	23191
Argentina	Female	1998	23889
Argentina	Female	1999	23925
Argentina	Female	2000	24219
Argentina	Female	2001	24584
Argentina	Female	2002	24467
Argentina	Female	2003	25378
Argentina	Female	2004	25399
Argentina	Female	2005	25999
Argentina	Female	2006	26200
Argentina	Female	2007	26479
Argentina	Female	2008	26249
Argentina	Female	2009	26877
Argentina	Female	2010	27242
Argentina	Male	1950	38
Argentina	Male	1951	41
Argentina	Male	1966	17190
Argentina	Male	1967	20076
Argentina	Male	1968	21335
Argentina	Male	1969	21607
Argentina	Male	1970	21052
Argentina	Male	1977	22243
Argentina	Male	1978	22642
Argentina	Male	1979	23237
Argentina	Male	1982	22500
Argentina	Male	1983	23150
Argentina	Male	1984	23753
Argentina	Male	1985	23472
Argentina	Male	1986	23782
Argentina	Male	1987	24662
Argentina	Male	1988	24806
Argentina	Male	1989	25537
Argentina	Male	1990	25628
Argentina	Male	1991	26270
Argentina	Male	1992	26080
Argentina	Male	1993	26189
Argentina	Male	1994	26957
Argentina	Male	1995	26769
Argentina	Male	1996	27982
Argentina	Male	1997	28232
Argentina	Male	1998	28921
Argentina	Male	1999	29266
Argentina	Male	2000	29171
Argentina	Male	2001	29444
Argentina	Male	2002	28848
Argentina	Male	2003	29559
Argentina	Male	2004	29526
Argentina	Male	2005	30245
Argentina	Male	2006	30697
Argentina	Male	2007	30851
Argentina	Male	2008	30418
Argentina	Male	2009	30280
Argentina	Male	2010	30686
Armenia	Female	1981	1026
Armenia	Female	1982	1069
Armenia	Female	1985	1220
Armenia	Female	1986	1196
Armenia	Female	1987	1293
Armenia	Female	1988	1273
Armenia	Female	1989	1351
Armenia	Female	1990	1517
Armenia	Female	1991	1499
Armenia	Female	1992	1559
Armenia	Female	1993	1465
Armenia	Female	1994	1321
Armenia	Female	1995	1451
Armenia	Female	1996	1556
Armenia	Female	1997	1573
Armenia	Female	1998	1787
Armenia	Female	1999	1736
Armenia	Female	2000	1800
Armenia	Female	2001	1855
Armenia	Female	2002	1868
Armenia	Female	2003	1960
Armenia	Female	2006	1976
Armenia	Female	2008	2040
Armenia	Female	2009	2014
Armenia	Female	2010	1992
Armenia	Male	1981	1333
Armenia	Male	1982	1373
Armenia	Male	1985	1523
Armenia	Male	1986	1503
Armenia	Male	1987	1656
Armenia	Male	1988	1739
Armenia	Male	1989	1787
Armenia	Male	1990	1967
Armenia	Male	1991	2069
Armenia	Male	1992	2000
Armenia	Male	1993	2036
Armenia	Male	1994	1787
Armenia	Male	1995	1933
Armenia	Male	1996	2107
Armenia	Male	1997	2081
Armenia	Male	1998	2042
Armenia	Male	1999	2228
Armenia	Male	2000	2158
Armenia	Male	2001	2273
Armenia	Male	2002	2365
Armenia	Male	2003	2396
Armenia	Male	2006	2494
Armenia	Male	2008	2630
Armenia	Male	2009	2578
Armenia	Male	2010	2647
Australia	Female	1950	5075
Australia	Female	1951	5104
Australia	Female	1952	5321
Australia	Female	1953	5537
Australia	Female	1954	5568
Australia	Female	1955	5615
Australia	Female	1956	5850
Australia	Female	1957	5877
Australia	Female	1958	5814
Australia	Female	1959	6114
Australia	Female	1960	6092
Australia	Female	1961	6308
Australia	Female	1962	6402
Australia	Female	1963	6808
Australia	Female	1964	6858
Australia	Female	1965	6793
Australia	Female	1966	7098
Australia	Female	1967	7246
Australia	Female	1968	7556
Australia	Female	1969	7687
Australia	Female	1970	8062
Australia	Female	1971	8143
Australia	Female	1972	8277
Australia	Female	1973	8620
Australia	Female	1974	8635
Australia	Female	1975	8846
Australia	Female	1976	9220
Australia	Female	1977	9349
Australia	Female	1978	9381
Australia	Female	1979	9482
Australia	Female	1980	9955
Australia	Female	1981	10065
Australia	Female	1982	10669
Australia	Female	1983	11164
Australia	Female	1984	11580
Australia	Female	1985	11863
Australia	Female	1986	12050
Australia	Female	1987	12399
Australia	Female	1988	12651
Australia	Female	1989	13028
Australia	Female	1990	13089
Australia	Female	1991	13700
Australia	Female	1992	13677
Australia	Female	1993	14152
Australia	Female	1994	14409
Australia	Female	1995	14521
Australia	Female	1996	15010
Australia	Female	1997	15005
Australia	Female	1998	15151
Australia	Female	1999	15201
Australia	Female	2000	15547
Australia	Female	2001	16026
Australia	Female	2002	16434
Australia	Female	2003	16469
Australia	Female	2004	16618
Australia	Female	2006	16877
Australia	Female	2007	17095
Australia	Female	2008	18004
Australia	Female	2009	17804
Australia	Female	2010	18309
Australia	Male	1950	5354
Australia	Male	1951	5515
Australia	Male	1952	5813
Australia	Male	1953	5970
Australia	Male	1954	6042
Australia	Male	1955	6271
Australia	Male	1956	6430
Australia	Male	1957	6801
Australia	Male	1958	6832
Australia	Male	1959	7128
Australia	Male	1960	7204
Australia	Male	1961	7380
Australia	Male	1962	7661
Australia	Male	1963	7967
Australia	Male	1964	8304
Australia	Male	1965	8338
Australia	Male	1966	8689
Australia	Male	1967	8923
Australia	Male	1968	9562
Australia	Male	1969	9661
Australia	Male	1970	10057
Australia	Male	1971	10195
Australia	Male	1972	10507
Australia	Male	1973	10775
Australia	Male	1974	11334
Australia	Male	1975	11508
Australia	Male	1976	11790
Australia	Male	1977	12013
Australia	Male	1978	12506
Australia	Male	1979	12656
Australia	Male	1980	13375
Australia	Male	1981	13742
Australia	Male	1982	14160
Australia	Male	1983	14525
Australia	Male	1984	14975
Australia	Male	1985	15488
Australia	Male	1986	15647
Australia	Male	1987	16279
Australia	Male	1988	16746
Australia	Male	1989	17390
Australia	Male	1990	17218
Australia	Male	1991	17488
Australia	Male	1992	18209
Australia	Male	1993	18369
Australia	Male	1994	19393
Australia	Male	1995	18860
Australia	Male	1996	19441
Australia	Male	1997	19285
Australia	Male	1998	19881
Australia	Male	1999	19910
Australia	Male	2000	20293
Australia	Male	2001	20692
Australia	Male	2002	21027
Australia	Male	2003	21001
Australia	Male	2004	21421
Australia	Male	2006	21876
Australia	Male	2007	22287
Australia	Male	2008	23356
Australia	Male	2009	23206
Australia	Male	2010	24051
Austria	Female	1955	8031
Austria	Female	1956	8378
Austria	Female	1957	8567
Austria	Female	1958	8601
Austria	Female	1959	8695
Austria	Female	1960	8580
Austria	Female	1961	8823
Austria	Female	1962	8713
Austria	Female	1963	9087
Austria	Female	1964	9260
Austria	Female	1965	9243
Austria	Female	1966	9444
Austria	Female	1967	9447
Austria	Female	1968	9522
Austria	Female	1969	9439
Austria	Female	1970	9595
Austria	Female	1971	9472
Austria	Female	1972	9481
Austria	Female	1973	9414
Austria	Female	1974	9729
Austria	Female	1975	9402
Austria	Female	1976	9443
Austria	Female	1977	9550
Austria	Female	1978	9235
Austria	Female	1979	9225
Austria	Female	1980	9530
Austria	Female	1981	9541
Austria	Female	1982	9592
Austria	Female	1983	9459
Austria	Female	1984	9663
Austria	Female	1985	9526
Austria	Female	1986	9392
Austria	Female	1987	9665
Austria	Female	1988	9578
Austria	Female	1989	9514
Austria	Female	1990	9664
Austria	Female	1991	9522
Austria	Female	1992	9689
Austria	Female	1993	9642
Austria	Female	1994	9546
Austria	Female	1995	9530
Austria	Female	1996	9205
Austria	Female	1997	9214
Austria	Female	1998	9032
Austria	Female	1999	9100
Austria	Female	2000	9225
Austria	Female	2001	8968
Austria	Female	2002	8878
Austria	Female	2003	9177
Austria	Female	2004	9200
Austria	Female	2005	9134
Austria	Female	2006	8962
Austria	Female	2007	8988
Austria	Female	2008	9224
Austria	Female	2009	9173
Austria	Female	2010	9296
Austria	Male	1955	8284
Austria	Male	1956	8471
Austria	Male	1957	8657
Austria	Male	1958	8870
Austria	Male	1959	8861
Austria	Male	1960	9093
Austria	Male	1961	9264
Austria	Male	1962	9172
Austria	Male	1963	9302
Austria	Male	1964	9264
Austria	Male	1965	9737
Austria	Male	1966	9604
Austria	Male	1967	9761
Austria	Male	1968	9814
Austria	Male	1969	9567
Austria	Male	1970	9778
Austria	Male	1971	9792
Austria	Male	1972	9652
Austria	Male	1973	9785
Austria	Male	1974	9760
Austria	Male	1975	9606
Austria	Male	1976	9741
Austria	Male	1977	9485
Austria	Male	1978	9710
Austria	Male	1979	9668
Austria	Male	1980	9754
Austria	Male	1981	9622
Austria	Male	1982	9457
Austria	Male	1983	9367
Austria	Male	1984	9531
Austria	Male	1985	9311
Austria	Male	1986	9304
Austria	Male	1987	9418
Austria	Male	1988	9413
Austria	Male	1989	9474
Austria	Male	1990	9666
Austria	Male	1991	9795
Austria	Male	1992	9710
Austria	Male	1993	9879
Austria	Male	1994	9500
Austria	Male	1995	9624
Austria	Male	1996	9614
Austria	Male	1997	9631
Austria	Male	1998	9624
Austria	Male	1999	9610
Austria	Male	2000	9524
Austria	Male	2001	9519
Austria	Male	2002	9745
Austria	Male	2003	10054
Austria	Male	2004	10047
Austria	Male	2005	9997
Austria	Male	2006	10097
Austria	Male	2007	9988
Austria	Male	2008	10561
Austria	Male	2009	10469
Austria	Male	2010	10465
Azerbaijan	Female	1981	2062
Azerbaijan	Female	1982	2254
Azerbaijan	Female	1985	2298
Azerbaijan	Female	1986	2502
Azerbaijan	Female	1987	2423
Azerbaijan	Female	1988	2394
Azerbaijan	Female	1989	2112
Azerbaijan	Female	1990	1983
Azerbaijan	Female	1991	1939
Azerbaijan	Female	1992	2104
Azerbaijan	Female	1993	2018
Azerbaijan	Female	1994	2117
Azerbaijan	Female	1995	2022
Azerbaijan	Female	1996	1904
Azerbaijan	Female	1997	1989
Azerbaijan	Female	1998	2123
Azerbaijan	Female	1999	2264
Azerbaijan	Female	2000	2144
Azerbaijan	Female	2001	2368
Azerbaijan	Female	2002	2587
Azerbaijan	Female	2003	2744
Azerbaijan	Female	2004	2759
Azerbaijan	Female	2007	2211
Azerbaijan	Male	1981	2735
Azerbaijan	Male	1982	2800
Azerbaijan	Male	1985	2853
Azerbaijan	Male	1986	3176
Azerbaijan	Male	1987	3225
Azerbaijan	Male	1988	3350
Azerbaijan	Male	1989	3033
Azerbaijan	Male	1990	2821
Azerbaijan	Male	1991	2864
Azerbaijan	Male	1992	2967
Azerbaijan	Male	1993	2896
Azerbaijan	Male	1994	2868
Azerbaijan	Male	1995	2736
Azerbaijan	Male	1996	2794
Azerbaijan	Male	1997	2815
Azerbaijan	Male	1998	2810
Azerbaijan	Male	1999	2933
Azerbaijan	Male	2000	2929
Azerbaijan	Male	2001	3087
Azerbaijan	Male	2002	3272
Azerbaijan	Male	2003	3553
Azerbaijan	Male	2004	3348
Azerbaijan	Male	2007	2808
Belarus	Female	1981	5782
Belarus	Female	1982	5819
Belarus	Female	1985	6402
Belarus	Female	1986	6638
Belarus	Female	1987	6839
Belarus	Female	1988	7040
Belarus	Female	1989	7277
Belarus	Female	1990	7482
Belarus	Female	1991	7584
Belarus	Female	1992	7820
Belarus	Female	1993	7628
Belarus	Female	1994	7599
Belarus	Female	1995	7869
Belarus	Female	1997	7778
Belarus	Female	1998	7925
Belarus	Female	1999	8063
Belarus	Female	2000	7857
Belarus	Female	2001	7974
Belarus	Female	2002	7868
Belarus	Female	2003	7518
Belarus	Female	2007	7531
Belarus	Female	2008	7641
Belarus	Female	2009	7439
Belarus	Male	1981	6699
Belarus	Male	1982	7037
Belarus	Male	1985	8064
Belarus	Male	1986	8433
Belarus	Male	1987	8738
Belarus	Male	1988	9314
Belarus	Male	1989	9909
Belarus	Male	1990	10058
Belarus	Male	1991	10418
Belarus	Male	1992	10984
Belarus	Male	1993	11169
Belarus	Male	1994	11189
Belarus	Male	1995	11561
Belarus	Male	1997	11674
Belarus	Male	1998	11628
Belarus	Male	1999	11749
Belarus	Male	2000	11579
Belarus	Male	2001	11482
Belarus	Male	2002	11477
Belarus	Male	2003	11204
Belarus	Male	2007	10639
Belarus	Male	2008	10766
Belarus	Male	2009	10731
Belgium	Female	1954	8932
Belgium	Female	1955	9073
Belgium	Female	1956	9158
Belgium	Female	1957	9314
Belgium	Female	1958	9535
Belgium	Female	1959	9426
Belgium	Female	1960	9741
Belgium	Female	1961	9709
Belgium	Female	1962	10164
Belgium	Female	1963	10142
Belgium	Female	1964	9981
Belgium	Female	1965	10093
Belgium	Female	1966	10300
Belgium	Female	1967	10243
Belgium	Female	1968	10408
Belgium	Female	1969	10154
Belgium	Female	1970	10332
Belgium	Female	1971	10516
Belgium	Female	1972	10412
Belgium	Female	1973	10367
Belgium	Female	1974	10397
Belgium	Female	1975	10621
Belgium	Female	1976	10571
Belgium	Female	1977	10580
Belgium	Female	1978	11200
Belgium	Female	1979	10972
Belgium	Female	1980	10993
Belgium	Female	1981	11307
Belgium	Female	1982	11366
Belgium	Female	1983	11393
Belgium	Female	1984	11379
Belgium	Female	1985	11333
Belgium	Female	1986	11615
Belgium	Female	1987	11192
Belgium	Female	1988	11313
Belgium	Female	1989	11601
Belgium	Female	1990	11336
Belgium	Female	1991	11450
Belgium	Female	1992	11637
Belgium	Female	1993	11626
Belgium	Female	1994	11792
Belgium	Female	1995	11903
Belgium	Female	1996	11643
Belgium	Female	1997	11805
Belgium	Female	1998	11849
Belgium	Female	1999	11568
Belgium	Female	2000	11163
Belgium	Female	2001	11229
Belgium	Female	2002	11311
Belgium	Female	2003	11152
Belgium	Female	2004	11081
Belgium	Female	2005	11163
Belgium	Female	2006	11301
Belgium	Female	2007	11649
Belgium	Female	2008	11834
Belgium	Female	2009	11880
Belgium	Female	2010	11991
Belgium	Male	1954	9032
Belgium	Male	1955	9329
Belgium	Male	1956	9456
Belgium	Male	1957	9734
Belgium	Male	1958	9903
Belgium	Male	1959	10300
Belgium	Male	1960	10960
Belgium	Male	1961	11040
Belgium	Male	1962	11392
Belgium	Male	1963	11853
Belgium	Male	1964	11613
Belgium	Male	1965	12152
Belgium	Male	1966	12245
Belgium	Male	1967	12681
Belgium	Male	1968	12848
Belgium	Male	1969	13029
Belgium	Male	1970	12999
Belgium	Male	1971	13461
Belgium	Male	1972	13551
Belgium	Male	1973	13819
Belgium	Male	1974	13808
Belgium	Male	1975	14161
Belgium	Male	1976	14156
Belgium	Male	1977	14566
Belgium	Male	1978	15202
Belgium	Male	1979	15112
Belgium	Male	1980	15273
Belgium	Male	1981	15676
Belgium	Male	1982	15455
Belgium	Male	1983	15648
Belgium	Male	1984	15574
Belgium	Male	1985	15883
Belgium	Male	1986	15605
Belgium	Male	1987	15650
Belgium	Male	1988	15966
Belgium	Male	1989	15694
Belgium	Male	1990	15587
Belgium	Male	1991	15575
Belgium	Male	1992	15751
Belgium	Male	1993	16098
Belgium	Male	1994	16026
Belgium	Male	1995	16271
Belgium	Male	1996	15968
Belgium	Male	1997	16069
Belgium	Male	1998	15637
Belgium	Male	1999	15329
Belgium	Male	2000	15166
Belgium	Male	2001	15129
Belgium	Male	2002	15124
Belgium	Male	2003	14822
Belgium	Male	2004	14710
Belgium	Male	2005	15103
Belgium	Male	2006	14862
Belgium	Male	2007	14952
Belgium	Male	2008	15413
Belgium	Male	2009	15143
Belgium	Male	2010	15381
Belize	Female	1964	31
Belize	Female	1965	22
Belize	Female	1966	29
Belize	Female	1967	13
Belize	Female	1968	17
Belize	Female	1969	28
Belize	Female	1970	20
Belize	Female	1971	23
Belize	Female	1972	37
Belize	Female	1973	26
Belize	Female	1974	25
Belize	Female	1975	31
Belize	Female	1976	23
Belize	Female	1977	21
Belize	Female	1979	18
Belize	Female	1983	25
Belize	Female	1984	20
Belize	Female	1986	23
Belize	Female	1987	25
Belize	Female	1989	32
Belize	Female	1990	27
Belize	Female	1991	21
Belize	Female	1993	28
Belize	Female	1994	37
Belize	Female	1995	36
Belize	Female	1996	33
Belize	Female	1997	53
Belize	Female	1998	87
Belize	Female	1999	64
Belize	Female	2000	68
Belize	Female	2001	75
Belize	Female	2002	61
Belize	Female	2003	65
Belize	Female	2004	88
Belize	Female	2005	67
Belize	Female	2006	75
Belize	Female	2007	91
Belize	Female	2008	75
Belize	Female	2009	66
Belize	Female	2010	94
Belize	Male	1964	21
Belize	Male	1965	23
Belize	Male	1966	12
Belize	Male	1967	7
Belize	Male	1968	18
Belize	Male	1969	14
Belize	Male	1970	20
Belize	Male	1971	22
Belize	Male	1972	31
Belize	Male	1973	20
Belize	Male	1974	15
Belize	Male	1975	22
Belize	Male	1976	20
Belize	Male	1977	24
Belize	Male	1979	12
Belize	Male	1983	33
Belize	Male	1984	29
Belize	Male	1986	27
Belize	Male	1987	39
Belize	Male	1989	30
Belize	Male	1990	27
Belize	Male	1991	30
Belize	Male	1993	29
Belize	Male	1994	40
Belize	Male	1995	46
Belize	Male	1996	36
Belize	Male	1997	78
Belize	Male	1998	93
Belize	Male	1999	92
Belize	Male	2000	69
Belize	Male	2001	80
Belize	Male	2002	78
Belize	Male	2003	63
Belize	Male	2004	69
Belize	Male	2005	98
Belize	Male	2006	85
Belize	Male	2007	92
Belize	Male	2008	81
Belize	Male	2009	91
Belize	Male	2010	81
Brazil	Female	1979	25266
Brazil	Female	1980	26925
Brazil	Female	1981	27686
Brazil	Female	1982	28455
Brazil	Female	1983	29536
Brazil	Female	1984	30185
Brazil	Female	1985	31242
Brazil	Female	1986	32795
Brazil	Female	1987	33866
Brazil	Female	1988	34953
Brazil	Female	1989	35635
Brazil	Female	1990	36859
Brazil	Female	1991	38172
Brazil	Female	1992	39994
Brazil	Female	1993	41072
Brazil	Female	1994	43055
Brazil	Female	1995	44210
Brazil	Female	1996	46545
Brazil	Female	1997	48389
Brazil	Female	1998	50080
Brazil	Female	1999	52517
Brazil	Female	2000	54750
Brazil	Female	2001	57163
Brazil	Female	2002	58770
Brazil	Female	2003	61227
Brazil	Female	2004	63948
Brazil	Female	2005	66884
Brazil	Female	2006	70759
Brazil	Female	2007	73068
Brazil	Female	2008	75950
Brazil	Female	2009	78220
Brazil	Female	2010	81259
Brazil	Male	1979	30813
Brazil	Male	1980	32570
Brazil	Male	1981	33745
Brazil	Male	1982	34774
Brazil	Male	1983	36387
Brazil	Male	1984	37364
Brazil	Male	1985	38255
Brazil	Male	1986	39514
Brazil	Male	1987	40863
Brazil	Male	1988	42076
Brazil	Male	1989	42567
Brazil	Male	1990	43674
Brazil	Male	1991	45036
Brazil	Male	1992	47363
Brazil	Male	1993	49004
Brazil	Male	1994	50373
Brazil	Male	1995	51684
Brazil	Male	1996	55222
Brazil	Male	1997	57492
Brazil	Male	1998	59606
Brazil	Male	1999	61782
Brazil	Male	2000	64585
Brazil	Male	2001	66911
Brazil	Male	2002	69602
Brazil	Male	2003	72010
Brazil	Male	2004	75445
Brazil	Male	2005	78788
Brazil	Male	2006	82504
Brazil	Male	2007	85741
Brazil	Male	2008	88571
Brazil	Male	2009	91034
Brazil	Male	2010	94631
Bulgaria	Female	1964	4512
Bulgaria	Female	1965	4452
Bulgaria	Female	1966	4564
Bulgaria	Female	1967	4550
Bulgaria	Female	1968	4756
Bulgaria	Female	1969	4653
Bulgaria	Female	1970	4647
Bulgaria	Female	1971	4693
Bulgaria	Female	1972	4826
Bulgaria	Female	1973	4851
Bulgaria	Female	1974	4980
Bulgaria	Female	1975	4931
Bulgaria	Female	1976	4997
Bulgaria	Female	1977	5017
Bulgaria	Female	1978	5351
Bulgaria	Female	1979	5456
Bulgaria	Female	1980	5128
Bulgaria	Female	1981	5522
Bulgaria	Female	1982	5644
Bulgaria	Female	1983	5736
Bulgaria	Female	1984	6012
Bulgaria	Female	1985	6201
Bulgaria	Female	1986	6071
Bulgaria	Female	1987	6044
Bulgaria	Female	1988	6166
Bulgaria	Female	1989	6227
Bulgaria	Female	1990	6144
Bulgaria	Female	1991	6381
Bulgaria	Female	1992	6337
Bulgaria	Female	1993	6349
Bulgaria	Female	1994	6502
Bulgaria	Female	1995	6622
Bulgaria	Female	1996	6746
Bulgaria	Female	1997	6661
Bulgaria	Female	1998	6438
Bulgaria	Female	1999	6691
Bulgaria	Female	2000	6521
Bulgaria	Female	2001	6413
Bulgaria	Female	2002	6595
Bulgaria	Female	2003	6465
Bulgaria	Female	2004	6613
Bulgaria	Female	2005	7458
Bulgaria	Female	2006	7279
Bulgaria	Female	2007	7459
Bulgaria	Female	2008	7489
Bulgaria	Female	2009	7019
Bulgaria	Female	2010	6798
Bulgaria	Male	1964	6301
Bulgaria	Male	1965	6344
Bulgaria	Male	1966	6593
Bulgaria	Male	1967	6676
Bulgaria	Male	1968	6824
Bulgaria	Male	1969	6735
Bulgaria	Male	1970	6605
Bulgaria	Male	1971	6957
Bulgaria	Male	1972	7000
Bulgaria	Male	1973	7089
Bulgaria	Male	1974	7136
Bulgaria	Male	1975	7108
Bulgaria	Male	1976	7173
Bulgaria	Male	1977	7430
Bulgaria	Male	1978	7225
Bulgaria	Male	1979	7571
Bulgaria	Male	1980	7163
Bulgaria	Male	1981	7864
Bulgaria	Male	1982	8088
Bulgaria	Male	1983	8318
Bulgaria	Male	1984	8376
Bulgaria	Male	1985	8478
Bulgaria	Male	1986	8666
Bulgaria	Male	1987	8993
Bulgaria	Male	1988	8918
Bulgaria	Male	1989	9079
Bulgaria	Male	1990	8898
Bulgaria	Male	1991	9128
Bulgaria	Male	1992	9153
Bulgaria	Male	1993	9228
Bulgaria	Male	1994	9659
Bulgaria	Male	1995	9449
Bulgaria	Male	1996	9452
Bulgaria	Male	1997	9330
Bulgaria	Male	1998	9285
Bulgaria	Male	1999	9211
Bulgaria	Male	2000	8764
Bulgaria	Male	2001	9059
Bulgaria	Male	2002	9190
Bulgaria	Male	2003	9260
Bulgaria	Male	2004	9566
Bulgaria	Male	2005	10319
Bulgaria	Male	2006	10271
Bulgaria	Male	2007	10368
Bulgaria	Male	2008	10529
Bulgaria	Male	2009	9987
Bulgaria	Male	2010	9764
Canada	Female	1950	8359
Canada	Female	1951	8520
Canada	Female	1952	8627
Canada	Female	1953	8943
Canada	Female	1954	9131
Canada	Female	1955	9269
Canada	Female	1956	9493
Canada	Female	1957	9791
Canada	Female	1958	9949
Canada	Female	1959	10323
Canada	Female	1960	10572
Canada	Female	1961	10431
Canada	Female	1962	11043
Canada	Female	1963	11361
Canada	Female	1964	11541
Canada	Female	1965	11787
Canada	Female	1966	11852
Canada	Female	1967	12492
Canada	Female	1968	12794
Canada	Female	1969	13146
Canada	Female	1970	13434
Canada	Female	1971	13637
Canada	Female	1972	14379
Canada	Female	1973	14675
Canada	Female	1974	15095
Canada	Female	1975	14954
Canada	Female	1976	15266
Canada	Female	1977	15843
Canada	Female	1978	16339
Canada	Female	1979	17073
Canada	Female	1980	17389
Canada	Female	1981	17972
Canada	Female	1982	18508
Canada	Female	1983	19003
Canada	Female	1984	19872
Canada	Female	1985	20799
Canada	Female	1986	21264
Canada	Female	1987	21859
Canada	Female	1988	22649
Canada	Female	1989	22955
Canada	Female	1990	23560
Canada	Female	1991	24294
Canada	Female	1992	24785
Canada	Female	1993	25709
Canada	Female	1994	26310
Canada	Female	1995	26475
Canada	Female	1996	27584
Canada	Female	1997	27142
Canada	Female	1998	28205
Canada	Female	1999	28624
Canada	Female	2000	29318
Canada	Female	2001	29754
Canada	Female	2002	30691
Canada	Female	2003	31295
Canada	Female	2004	31800
Canada	Female	2005	31866
Canada	Female	2006	32186
Canada	Female	2007	33031
Canada	Female	2008	33485
Canada	Female	2009	33677
Canada	Female	2010	34346
Canada	Male	1950	9125
Canada	Male	1951	9295
Canada	Male	1952	9958
Canada	Male	1953	10175
Canada	Male	1954	10560
Canada	Male	1955	11024
Canada	Male	1956	11373
Canada	Male	1957	11596
Canada	Male	1958	11845
Canada	Male	1959	11919
Canada	Male	1960	12605
Canada	Male	1961	13217
Canada	Male	1962	13476
Canada	Male	1963	13715
Canada	Male	1964	14096
Canada	Male	1965	14262
Canada	Male	1966	14995
Canada	Male	1967	15515
Canada	Male	1968	15818
Canada	Male	1969	16480
Canada	Male	1970	17048
Canada	Male	1971	17397
Canada	Male	1972	17885
Canada	Male	1973	18393
Canada	Male	1974	18655
Canada	Male	1975	19039
Canada	Male	1976	19490
Canada	Male	1977	20178
Canada	Male	1978	20834
Canada	Male	1979	21504
Canada	Male	1980	22172
Canada	Male	1981	22439
Canada	Male	1982	23436
Canada	Male	1983	23861
Canada	Male	1984	24903
Canada	Male	1985	25534
Canada	Male	1986	26184
Canada	Male	1987	26753
Canada	Male	1988	28100
Canada	Male	1989	28345
Canada	Male	1990	28865
Canada	Male	1991	29669
Canada	Male	1992	30053
Canada	Male	1993	30483
Canada	Male	1994	31014
Canada	Male	1995	31329
Canada	Male	1996	31654
Canada	Male	1997	31550
Canada	Male	1998	32392
Canada	Male	1999	33026
Canada	Male	2000	33406
Canada	Male	2001	34062
Canada	Male	2002	34451
Canada	Male	2003	34750
Canada	Male	2004	35204
Canada	Male	2005	35526
Canada	Male	2006	35666
Canada	Male	2007	36611
Canada	Male	2008	37111
Canada	Male	2009	37497
Canada	Male	2010	37575
Chile	Female	1955	3314
Chile	Female	1956	3404
Chile	Female	1957	3627
Chile	Female	1958	3648
Chile	Female	1959	3820
Chile	Female	1960	4027
Chile	Female	1961	3974
Chile	Female	1962	4042
Chile	Female	1963	4281
Chile	Female	1964	4458
Chile	Female	1965	4451
Chile	Female	1966	4681
Chile	Female	1967	4674
Chile	Female	1968	4857
Chile	Female	1969	4990
Chile	Female	1970	5135
Chile	Female	1971	5100
Chile	Female	1972	5069
Chile	Female	1973	5370
Chile	Female	1974	5240
Chile	Female	1975	5239
Chile	Female	1976	5432
Chile	Female	1977	5287
Chile	Female	1978	5318
Chile	Female	1979	5653
Chile	Female	1980	5676
Chile	Female	1981	5811
Chile	Female	1982	5816
Chile	Female	1984	5996
Chile	Female	1985	6422
Chile	Female	1986	6421
Chile	Female	1987	6709
Chile	Female	1988	6810
Chile	Female	1989	6942
Chile	Female	1990	7227
Chile	Female	1991	7273
Chile	Female	1992	7425
Chile	Female	1993	7648
Chile	Female	1994	7732
Chile	Female	1995	8141
Chile	Female	1996	8316
Chile	Female	1997	8323
Chile	Female	1998	8649
Chile	Female	1999	8823
Chile	Female	2000	8972
Chile	Female	2001	9007
Chile	Female	2002	9332
Chile	Female	2003	9582
Chile	Female	2004	9673
Chile	Female	2005	9931
Chile	Female	2006	10059
Chile	Female	2007	10045
Chile	Female	2008	10248
Chile	Female	2009	10891
Chile	Female	2010	10953
